Risk_Item_ID,Year,Synthetic_Yield
6106,1990,2.7496090678850602
6106,1991,1.3129964178534299
6106,1992,1.30851107359504
6106,1993,0.98574559885346402
6106,1994,1.5553494857947101
6106,1995,1.7423840783431299
6106,1996,2.25192946042604
6106,1997,0.01
6106,1998,1.98440950078923
6106,1999,2.45270281554679
6106,2000,1.596543993876
6106,2001,1.4191209513601999
6106,2002,1.1086488255422
6106,2003,1.92843739533035
6106,2004,1.9844085280539201
6106,2005,2.5064159939961299
6106,2006,1.72162108178795
6106,2007,2.02684769576185
6106,2008,1.54602154514881
6106,2009,1.23187709940847
6106,2010,1.4350499172753099
6106,2011,2.1567986402666199
6106,2012,1.82032678508692
6106,2013,2.5453525867676601
6108,1969,1.48879376286479
6108,1970,1.4565618586011699
6108,1971,1.65096258231869
6108,1972,1.38724111308607
6108,1973,1.10110905763366
6108,1974,1.35771650049643
6108,1975,1.37982718210651
6108,1976,1.0787431818019999
6108,1977,1.06497707096265
6108,1978,1.12822598818786
6108,1979,1.0498754915775701
6108,1980,1.1553009273586701
6108,1981,1.49955882209283
6108,1982,1.26900267035908
6108,1983,1.55521358867092
6108,1984,1.51816898688987
6108,1985,1.66407489436926
6108,1986,1.22395989668091
6108,1987,1.09957108853202
6108,1988,1.5611821696101
6108,1989,1.26202335639871
6108,1990,1.6737426626543299
6108,1991,1.2864592965666
6108,1992,1.3510440104005701
6108,1993,1.3827355773337699
6108,1994,1.3044233700435
6108,1995,1.30936602146502
6108,1996,1.2627308665675401
6108,1997,1.0838598844807099
6108,1998,0.837351072517594
6108,1999,1.4861953521717299
6108,2000,0.95983286291573
6108,2001,1.2626205059028901
6108,2002,1.2769395181758201
6108,2003,1.53971292874198
6108,2004,1.37086695144064
6108,2005,1.54316789966551
6108,2006,1.32405228179644
6108,2007,1.4432125443353201
6108,2008,1.1704123905963799
6108,2009,1.00033448128819
6108,2010,0.91393291649330499
6108,2011,1.3417544278198901
6108,2012,1.3377104134684199
6108,2013,1.3958475633510301
6116,1969,-9999
6116,1970,-9999
6116,1971,-9999
6116,1972,-9999
6116,1973,-9999
6116,1974,-9999
6116,1975,-9999
6116,1976,-9999
6116,1977,-9999
6116,1978,-9999
6116,1979,-9999
6116,1980,-9999
6116,1981,-9999
6116,1982,-9999
6116,1983,-9999
6116,1984,-9999
6116,1985,-9999
6116,1986,-9999
6116,1987,-9999
6116,1988,-9999
6116,1989,-9999
6116,1990,-9999
6116,1991,-9999
6116,1992,-9999
6116,1993,-9999
6116,1994,-9999
6116,1995,-9999
6116,1996,-9999
6116,1997,-9999
6116,1998,-9999
6116,1999,-9999
6116,2000,-9999
6116,2001,-9999
6116,2002,-9999
6116,2003,-9999
6116,2004,-9999
6116,2005,-9999
6116,2006,-9999
6116,2007,-9999
6116,2008,-9999
6116,2009,-9999
6116,2010,-9999
6116,2011,-9999
6116,2012,-9999
6116,2013,-9999
6118,1969,-9999
6118,1970,-9999
6118,1971,-9999
6118,1972,-9999
6118,1973,-9999
6118,1974,-9999
6118,1975,-9999
6118,1976,-9999
6118,1977,-9999
6118,1978,-9999
6118,1979,-9999
6118,1980,-9999
6118,1981,-9999
6118,1982,-9999
6118,1983,-9999
6118,1984,-9999
6118,1985,-9999
6118,1986,-9999
6118,1987,-9999
6118,1988,-9999
6118,1989,-9999
6118,1990,-9999
6118,1991,-9999
6118,1992,-9999
6118,1993,-9999
6118,1994,-9999
6118,1995,-9999
6118,1996,-9999
6118,1997,-9999
6118,1998,-9999
6118,1999,-9999
6118,2000,-9999
6118,2001,-9999
6118,2002,-9999
6118,2003,-9999
6118,2004,-9999
6118,2005,-9999
6118,2006,-9999
6118,2007,-9999
6118,2008,-9999
6118,2009,-9999
6118,2010,-9999
6118,2011,-9999
6118,2012,-9999
6118,2013,-9999
6123,1969,-9999
6123,1970,-9999
6123,1971,-9999
6123,1972,-9999
6123,1973,-9999
6123,1974,-9999
6123,1975,-9999
6123,1976,-9999
6123,1977,-9999
6123,1978,-9999
6123,1979,-9999
6123,1980,-9999
6123,1981,-9999
6123,1982,-9999
6123,1983,-9999
6123,1984,-9999
6123,1985,-9999
6123,1986,-9999
6123,1987,-9999
6123,1988,-9999
6123,1989,-9999
6123,1990,-9999
6123,1991,-9999
6123,1992,-9999
6123,1993,-9999
6123,1994,-9999
6123,1995,-9999
6123,1996,-9999
6123,1997,-9999
6123,1998,-9999
6123,1999,-9999
6123,2000,-9999
6123,2001,-9999
6123,2002,-9999
6123,2003,-9999
6123,2004,-9999
6123,2005,-9999
6123,2006,-9999
6123,2007,-9999
6123,2008,-9999
6123,2009,-9999
6123,2010,-9999
6123,2011,-9999
6123,2012,-9999
6123,2013,-9999
6147,1969,-9999
6147,1970,-9999
6147,1971,-9999
6147,1972,-9999
6147,1973,-9999
6147,1974,-9999
6147,1975,-9999
6147,1976,-9999
6147,1977,-9999
6147,1978,-9999
6147,1979,-9999
6147,1980,-9999
6147,1981,-9999
6147,1982,-9999
6147,1983,-9999
6147,1984,-9999
6147,1985,-9999
6147,1986,-9999
6147,1987,-9999
6147,1988,-9999
6147,1989,-9999
6147,1990,-9999
6147,1991,-9999
6147,1992,-9999
6147,1993,-9999
6147,1994,-9999
6147,1995,-9999
6147,1996,-9999
6147,1997,-9999
6147,1998,-9999
6147,1999,-9999
6147,2000,-9999
6147,2001,-9999
6147,2002,-9999
6147,2003,-9999
6147,2004,-9999
6147,2005,-9999
6147,2006,-9999
6147,2007,-9999
6147,2008,-9999
6147,2009,-9999
6147,2010,-9999
6147,2011,-9999
6147,2012,-9999
6147,2013,-9999
6149,1969,-9999
6149,1970,-9999
6149,1971,-9999
6149,1972,-9999
6149,1973,-9999
6149,1974,-9999
6149,1975,-9999
6149,1976,-9999
6149,1977,-9999
6149,1978,-9999
6149,1979,-9999
6149,1980,-9999
6149,1981,-9999
6149,1982,-9999
6149,1983,-9999
6149,1984,-9999
6149,1985,-9999
6149,1986,-9999
6149,1987,-9999
6149,1988,-9999
6149,1989,-9999
6149,1990,-9999
6149,1991,-9999
6149,1992,-9999
6149,1993,-9999
6149,1994,-9999
6149,1995,-9999
6149,1996,-9999
6149,1997,-9999
6149,1998,-9999
6149,1999,-9999
6149,2000,-9999
6149,2001,-9999
6149,2002,-9999
6149,2003,-9999
6149,2004,-9999
6149,2005,-9999
6149,2006,-9999
6149,2007,-9999
6149,2008,-9999
6149,2009,-9999
6149,2010,-9999
6149,2011,-9999
6149,2012,-9999
6149,2013,-9999
6150,1969,-9999
6150,1970,-9999
6150,1971,-9999
6150,1972,-9999
6150,1973,-9999
6150,1974,-9999
6150,1975,-9999
6150,1976,-9999
6150,1977,-9999
6150,1978,-9999
6150,1979,-9999
6150,1980,-9999
6150,1981,-9999
6150,1982,-9999
6150,1983,-9999
6150,1984,-9999
6150,1985,-9999
6150,1986,-9999
6150,1987,-9999
6150,1988,-9999
6150,1989,-9999
6150,1990,-9999
6150,1991,-9999
6150,1992,-9999
6150,1993,-9999
6150,1994,-9999
6150,1995,-9999
6150,1996,-9999
6150,1997,-9999
6150,1998,-9999
6150,1999,-9999
6150,2000,-9999
6150,2001,-9999
6150,2002,-9999
6150,2003,-9999
6150,2004,-9999
6150,2005,-9999
6150,2006,-9999
6150,2007,-9999
6150,2008,-9999
6150,2009,-9999
6150,2010,-9999
6150,2011,-9999
6150,2012,-9999
6150,2013,-9999
6152,1969,-9999
6152,1970,-9999
6152,1971,-9999
6152,1972,-9999
6152,1973,-9999
6152,1974,-9999
6152,1975,-9999
6152,1976,-9999
6152,1977,-9999
6152,1978,-9999
6152,1979,-9999
6152,1980,-9999
6152,1981,-9999
6152,1982,-9999
6152,1983,-9999
6152,1984,-9999
6152,1985,-9999
6152,1986,-9999
6152,1987,-9999
6152,1988,-9999
6152,1989,-9999
6152,1990,-9999
6152,1991,-9999
6152,1992,-9999
6152,1993,-9999
6152,1994,-9999
6152,1995,-9999
6152,1996,-9999
6152,1997,-9999
6152,1998,-9999
6152,1999,-9999
6152,2000,-9999
6152,2001,-9999
6152,2002,-9999
6152,2003,-9999
6152,2004,-9999
6152,2005,-9999
6152,2006,-9999
6152,2007,-9999
6152,2008,-9999
6152,2009,-9999
6152,2010,-9999
6152,2011,-9999
6152,2012,-9999
6152,2013,-9999
6157,1969,-9999
6157,1970,-9999
6157,1971,-9999
6157,1972,-9999
6157,1973,-9999
6157,1974,-9999
6157,1975,-9999
6157,1976,-9999
6157,1977,-9999
6157,1978,-9999
6157,1979,-9999
6157,1980,-9999
6157,1981,-9999
6157,1982,-9999
6157,1983,-9999
6157,1984,-9999
6157,1985,-9999
6157,1986,-9999
6157,1987,-9999
6157,1988,-9999
6157,1989,-9999
6157,1990,-9999
6157,1991,-9999
6157,1992,-9999
6157,1993,-9999
6157,1994,-9999
6157,1995,-9999
6157,1996,-9999
6157,1997,-9999
6157,1998,-9999
6157,1999,-9999
6157,2000,-9999
6157,2001,-9999
6157,2002,-9999
6157,2003,-9999
6157,2004,-9999
6157,2005,-9999
6157,2006,-9999
6157,2007,-9999
6157,2008,-9999
6157,2009,-9999
6157,2010,-9999
6157,2011,-9999
6157,2012,-9999
6157,2013,-9999
6182,1969,-9999
6182,1970,-9999
6182,1971,-9999
6182,1972,-9999
6182,1973,-9999
6182,1974,-9999
6182,1975,-9999
6182,1976,-9999
6182,1977,-9999
6182,1978,-9999
6182,1979,-9999
6182,1980,-9999
6182,1981,-9999
6182,1982,-9999
6182,1983,-9999
6182,1984,-9999
6182,1985,-9999
6182,1986,-9999
6182,1987,-9999
6182,1988,-9999
6182,1989,-9999
6182,1990,-9999
6182,1991,-9999
6182,1992,-9999
6182,1993,-9999
6182,1994,-9999
6182,1995,-9999
6182,1996,-9999
6182,1997,-9999
6182,1998,-9999
6182,1999,-9999
6182,2000,-9999
6182,2001,-9999
6182,2002,-9999
6182,2003,-9999
6182,2004,-9999
6182,2005,-9999
6182,2006,-9999
6182,2007,-9999
6182,2008,-9999
6182,2009,-9999
6182,2010,-9999
6182,2011,-9999
6182,2012,-9999
6182,2013,-9999
6188,1969,5.5976549306052501
6188,1970,4.9502236377529503
6188,1971,6.5703370708940101
6188,1972,4.7884872850928399
6188,1973,4.5061771884873396
6188,1974,6.4382685085039304
6188,1975,6.1972024768065301
6188,1976,7.3432537121835804
6188,1977,7.4839192279020699
6188,1978,5.2853307059685299
6188,1979,6.2036648259404696
6188,1980,4.8854026046160097
6188,1981,5.4927676115408399
6188,1982,6.7925762514527204
6188,1983,9.4522883527869794
6188,1984,4.1176482252859197
6188,1985,5.3483665076200397
6188,1986,6.3095634608762099
6188,1987,7.4646588364311404
6188,1988,4.5578777802776198
6188,1989,6.6630179027650698
6188,1990,5.8875384432353703
6188,1991,5.16904865916693
6188,1992,6.3723865383058698
6188,1993,4.7793665117902098
6188,1994,5.6240504431774196
6188,1995,5.0184602172383803
6188,1996,6.2962802733066603
6188,1997,5.8809024046814899
6188,1998,4.8757947154201
6188,1999,5.2372505715081799
6188,2000,5.8433410127817096
6188,2001,4.6214844006804503
6188,2002,3.8045434362090802
6188,2003,4.81201964581832
6188,2004,6.0580489804113
6188,2005,4.8267833951446697
6188,2006,5.3727206859584804
6188,2007,5.4112495212343497
6188,2008,5.71415194916578
6188,2009,3.9118256166330898
6188,2010,4.3451021538737802
6188,2011,4.1148812260306604
6188,2012,2.5468755636246301
6188,2013,1.8178845029964801
6192,1969,-9999
6192,1970,-9999
6192,1971,-9999
6192,1972,-9999
6192,1973,-9999
6192,1974,-9999
6192,1975,-9999
6192,1976,-9999
6192,1977,-9999
6192,1978,-9999
6192,1979,-9999
6192,1980,-9999
6192,1981,-9999
6192,1982,-9999
6192,1983,-9999
6192,1984,-9999
6192,1985,-9999
6192,1986,-9999
6192,1987,-9999
6192,1988,-9999
6192,1989,-9999
6192,1990,-9999
6192,1991,-9999
6192,1992,-9999
6192,1993,-9999
6192,1994,-9999
6192,1995,-9999
6192,1996,-9999
6192,1997,-9999
6192,1998,-9999
6192,1999,-9999
6192,2000,-9999
6192,2001,-9999
6192,2002,-9999
6192,2003,-9999
6192,2004,-9999
6192,2005,-9999
6192,2006,-9999
6192,2007,-9999
6192,2008,-9999
6192,2009,-9999
6192,2010,-9999
6192,2011,-9999
6192,2012,-9999
6192,2013,-9999
6198,1969,0.46614039126842599
6198,1970,1.3439818675013699
6198,1971,0.67108210991978001
6198,1972,0.73656313843083898
6198,1973,1.6363541935253001
6198,1974,0.43503174115029197
6198,1975,1.56824689294881
6198,1976,0.957459647259432
6198,1977,1.3131394028055901
6198,1978,0.68122646633134099
6198,1979,1.16437626243418
6198,1980,0.73648088044863702
6198,1981,0.41182831495008598
6198,1982,1.0405217336994801
6198,1983,1.3016796444007801
6198,1984,0.98533276315692597
6198,1985,0.71893384564468699
6198,1986,0.67596280965460598
6198,1987,0.25157374734636201
6198,1988,1.1334727654699901
6198,1989,1.07378561745896
6198,1990,1.3717622727826
6198,1991,0.68027824700523198
6198,1992,1.22837927830673
6198,1993,0.93444972504938195
6198,1994,1.74093207319605
6198,1995,0.91814282828036897
6198,1996,0.70302985722074096
6198,1997,0.634176287738071
6198,1998,0.01
6198,1999,0.82078960478517105
6198,2000,0.91435016389680202
6198,2001,0.19201660088363201
6198,2002,0.46096580565983403
6198,2003,1.3149753914840201
6198,2004,0.105930323600625
6198,2005,0.92438105077178001
6198,2006,1.68882104021598
6198,2007,1.0752149063865599
6198,2008,0.90698808804835396
6198,2009,0.77100777507102503
6198,2010,0.75964584100786003
6198,2011,1.6007765036019299
6198,2012,1.11048646944286
6198,2013,0.85561228025083902
6214,1969,0.95142709237713297
6214,1970,1.8376586693777399
6214,1971,1.20716900279656
6214,1972,0.99464519099148796
6214,1973,2.1666835124708799
6214,1974,1.0854532088109199
6214,1975,2.8177940384145099
6214,1976,2.3006264989457899
6214,1977,1.4706307123481599
6214,1978,2.2342450831371901
6214,1979,2.0236898551653502
6214,1980,0.96011832181321299
6214,1981,0.90860539386992301
6214,1982,1.8197960647000999
6214,1983,2.1348417727619999
6214,1984,1.24028925122343
6214,1985,1.3003748794347501
6214,1986,0.87425835099862204
6214,1987,0.56586377462500503
6214,1988,1.62617752035767
6214,1989,1.41609528343947
6214,1990,1.7115129671291001
6214,1991,1.2108288790900501
6214,1992,1.90933979049111
6214,1993,1.5571085641801301
6214,1994,2.1315042128766302
6214,1995,0.86993655085925603
6214,1996,1.0911495910261
6214,1997,2.5985913062070001
6214,1998,0.01
6214,1999,1.0495444085080701
6214,2000,0.91742445238998205
6214,2001,1.29163360562527
6214,2002,0.580021758287532
6214,2003,1.73619479433257
6214,2004,1.4698056030872499
6214,2005,1.3249043233267901
6214,2006,1.5822207257651999
6214,2007,1.1306537517076301
6214,2008,1.1889476208380301
6214,2009,0.77235782392811203
6214,2010,2.7434476960652701
6214,2011,2.1054492039292199
6214,2012,1.5121227600268401
6214,2013,1.9210160804077001
6216,1969,9.8338673952417396E-2
6216,1970,1.6453281990452999
6216,1971,2.0745806210238902
6216,1972,0.01
6216,1973,1.5020428836408799
6216,1974,1.50848780887606
6216,1975,2.0427576537335002
6216,1976,0.395322601413297
6216,1977,0.01
6216,1978,0.42132530588301698
6216,1979,0.01
6216,1980,0.01
6216,1981,1.2285766352674199
6216,1982,0.47715477218893898
6216,1983,2.7682387032560101
6216,1984,1.7266353796912299
6216,1985,1.3083064224316601
6216,1986,0.01
6216,1987,0.44523511464069498
6216,1988,1.94777568272104
6216,1989,0.70241129953527504
6216,1990,1.83532158015255
6216,1991,1.5988591695471699
6216,1992,0.25879883317487501
6216,1993,0.01
6216,1994,0.928386747443261
6216,1995,0.43263742086025198
6216,1996,0.97162140402475705
6216,1997,2.26241398766672
6216,1998,0.75779569373613898
6216,1999,1.9406823261975299
6216,2000,0.84203817227736
6216,2001,0.99564966861627702
6216,2002,0.01
6216,2003,1.2719558823141399
6216,2004,0.64131571440291102
6216,2005,0.86388512175113796
6216,2006,0.01
6216,2007,2.13210289856343
6216,2008,1.69915807575692
6216,2009,0.51437342961754395
6216,2010,0.27430241011704598
6216,2011,1.3232289985350101
6216,2012,1.37246174465619
6216,2013,1.8495684404378301
6222,1969,-9999
6222,1970,-9999
6222,1971,-9999
6222,1972,-9999
6222,1973,-9999
6222,1974,-9999
6222,1975,-9999
6222,1976,-9999
6222,1977,-9999
6222,1978,-9999
6222,1979,-9999
6222,1980,-9999
6222,1981,-9999
6222,1982,-9999
6222,1983,-9999
6222,1984,-9999
6222,1985,-9999
6222,1986,-9999
6222,1987,-9999
6222,1988,-9999
6222,1989,-9999
6222,1990,-9999
6222,1991,-9999
6222,1992,-9999
6222,1993,-9999
6222,1994,-9999
6222,1995,-9999
6222,1996,-9999
6222,1997,-9999
6222,1998,-9999
6222,1999,-9999
6222,2000,-9999
6222,2001,-9999
6222,2002,-9999
6222,2003,-9999
6222,2004,-9999
6222,2005,-9999
6222,2006,-9999
6222,2007,-9999
6222,2008,-9999
6222,2009,-9999
6222,2010,-9999
6222,2011,-9999
6222,2012,-9999
6222,2013,-9999
6224,1969,1.1074993017743699
6224,1970,0.78882796350398698
6224,1971,0.286242519851651
6224,1972,1.50778227487173
6224,1973,0.81700670239221296
6224,1974,1.1552989785417001
6224,1975,0.658222625914203
6224,1976,1.1079352842949799
6224,1977,1.16251430720241
6224,1978,1.72053419896555
6224,1979,1.6263251922525099
6224,1980,1.2985160820866299
6224,1981,0.69541132846973797
6224,1982,1.3598730071515599
6224,1983,1.3622395029824099
6224,1984,1.0575129019851599
6224,1985,1.1023131450330299
6224,1986,1.6967524926668001
6224,1987,2.0594386605588899
6224,1988,1.12825901349633
6224,1989,0.87460394906553696
6224,1990,1.3242679863372699
6224,1991,0.81983161845969299
6224,1992,1.33274855582142
6224,1993,0.891430514801415
6224,1994,0.42128401163388002
6224,1995,1.69718338153939
6224,1996,1.52952080322285
6224,1997,2.4862617744677502
6224,1998,2.0033997346604702
6224,1999,1.0545995839964799
6224,2000,1.5568115650563901
6224,2001,1.4261823792813899
6224,2002,1.09668494407076
6224,2003,1.37256402487573
6224,2004,0.67387574379258097
6224,2005,0.89714954982288497
6224,2006,1.3063888731616
6224,2007,0.886738044216004
6224,2008,1.82015872032923
6224,2009,1.84834406243839
6224,2010,1.5342999939094599
6224,2011,1.22147360848614
6224,2012,1.58269280826613
6224,2013,1.1434138395080899
6231,1969,2.25404538393457
6231,1970,2.0119700597244599
6231,1971,1.36569394902216
6231,1972,2.7608684416181699
6231,1973,2.1622054610492798
6231,1974,2.69560312861767
6231,1975,1.8653602881661999
6231,1976,2.7817730120887298
6231,1977,2.3431707357086098
6231,1978,2.8832644759116799
6231,1979,2.83189397440922
6231,1980,2.57041002406506
6231,1981,1.8258043054576401
6231,1982,2.6842301926221301
6231,1983,2.65470759081856
6231,1984,2.1880682124042901
6231,1985,2.3474710602775399
6231,1986,2.83786912883855
6231,1987,3.59398463420857
6231,1988,2.3652218541218799
6231,1989,2.04462815098239
6231,1990,2.5972056902399201
6231,1991,1.8563632567620201
6231,1992,2.3365630846426502
6231,1993,1.92343048820683
6231,1994,1.5097718111331799
6231,1995,2.7371775047603299
6231,1996,2.7656948581180298
6231,1997,3.7387140718567999
6231,1998,3.14149822733234
6231,1999,2.1811335599717299
6231,2000,2.6741369401178998
6231,2001,2.51981043429431
6231,2002,2.1887114573597799
6231,2003,2.3194698133393499
6231,2004,1.5036550772605599
6231,2005,1.8046029791814999
6231,2006,2.6548995191703
6231,2007,1.8932270962100199
6231,2008,2.7830867490167002
6231,2009,2.8301664995976599
6231,2010,3.1916525971446101
6231,2011,2.7709553445097002
6231,2012,3.3109978307552499
6231,2013,2.44231017337485
6246,1969,0.37677153294111498
6246,1970,0.63082879635339895
6246,1971,0.76658101270822199
6246,1972,0.59855917849872797
6246,1973,0.25662392970930697
6246,1974,0.88667514772024703
6246,1975,7.5690649349703806E-2
6246,1976,0.47724110030187
6246,1977,0.58571572821450701
6246,1978,0.83499111486670097
6246,1979,1.3423012895567099
6246,1980,0.56147909259409901
6246,1981,1.0824631631249899
6246,1982,0.40515793855486398
6246,1983,0.45916535650212398
6246,1984,1.10452562150436
6246,1985,0.57212807034834401
6246,1986,1.0941019486788499
6246,1987,0.16968946607211699
6246,1988,0.603896355296204
6246,1989,1.26268977404945
6246,1990,0.71710105396787704
6246,1991,0.77619764785655398
6246,1992,0.75374665579373301
6246,1993,0.71988640224119205
6246,1994,0.91524895312057697
6246,1995,0.0407815269720311
6246,1996,0.41645106790894598
6246,1997,0.50691255836945504
6246,1998,0.01
6246,1999,0.35325063052250699
6246,2000,0.86646549520760796
6246,2001,0.60429381458371501
6246,2002,0.01
6246,2003,0.23079437039619399
6246,2004,0.27387672968250099
6246,2005,0.43946034849960203
6246,2006,0.49607927243407302
6246,2007,0.75477107463279203
6246,2008,0.47506319633886301
6246,2009,0.36520347764711503
6246,2010,0.33230403430724198
6246,2011,0.35745549298517398
6246,2012,0.485710911897825
6246,2013,0.48252893965327298
6248,1969,-9999
6248,1970,-9999
6248,1971,-9999
6248,1972,-9999
6248,1973,-9999
6248,1974,-9999
6248,1975,-9999
6248,1976,-9999
6248,1977,-9999
6248,1978,-9999
6248,1979,-9999
6248,1980,-9999
6248,1981,-9999
6248,1982,-9999
6248,1983,-9999
6248,1984,-9999
6248,1985,-9999
6248,1986,-9999
6248,1987,-9999
6248,1988,-9999
6248,1989,-9999
6248,1990,-9999
6248,1991,-9999
6248,1992,-9999
6248,1993,-9999
6248,1994,-9999
6248,1995,-9999
6248,1996,-9999
6248,1997,-9999
6248,1998,-9999
6248,1999,-9999
6248,2000,-9999
6248,2001,-9999
6248,2002,-9999
6248,2003,-9999
6248,2004,-9999
6248,2005,-9999
6248,2006,-9999
6248,2007,-9999
6248,2008,-9999
6248,2009,-9999
6248,2010,-9999
6248,2011,-9999
6248,2012,-9999
6248,2013,-9999
6251,1969,-9999
6251,1970,-9999
6251,1971,-9999
6251,1972,-9999
6251,1973,-9999
6251,1974,-9999
6251,1975,-9999
6251,1976,-9999
6251,1977,-9999
6251,1978,-9999
6251,1979,-9999
6251,1980,-9999
6251,1981,-9999
6251,1982,-9999
6251,1983,-9999
6251,1984,-9999
6251,1985,-9999
6251,1986,-9999
6251,1987,-9999
6251,1988,-9999
6251,1989,-9999
6251,1990,-9999
6251,1991,-9999
6251,1992,-9999
6251,1993,-9999
6251,1994,-9999
6251,1995,-9999
6251,1996,-9999
6251,1997,-9999
6251,1998,-9999
6251,1999,-9999
6251,2000,-9999
6251,2001,-9999
6251,2002,-9999
6251,2003,-9999
6251,2004,-9999
6251,2005,-9999
6251,2006,-9999
6251,2007,-9999
6251,2008,-9999
6251,2009,-9999
6251,2010,-9999
6251,2011,-9999
6251,2012,-9999
6251,2013,-9999
6256,1969,-9999
6256,1970,-9999
6256,1971,-9999
6256,1972,-9999
6256,1973,-9999
6256,1974,-9999
6256,1975,-9999
6256,1976,-9999
6256,1977,-9999
6256,1978,-9999
6256,1979,-9999
6256,1980,-9999
6256,1981,-9999
6256,1982,-9999
6256,1983,-9999
6256,1984,-9999
6256,1985,-9999
6256,1986,-9999
6256,1987,-9999
6256,1988,-9999
6256,1989,-9999
6256,1990,-9999
6256,1991,-9999
6256,1992,-9999
6256,1993,-9999
6256,1994,-9999
6256,1995,-9999
6256,1996,-9999
6256,1997,-9999
6256,1998,-9999
6256,1999,-9999
6256,2000,-9999
6256,2001,-9999
6256,2002,-9999
6256,2003,-9999
6256,2004,-9999
6256,2005,-9999
6256,2006,-9999
6256,2007,-9999
6256,2008,-9999
6256,2009,-9999
6256,2010,-9999
6256,2011,-9999
6256,2012,-9999
6256,2013,-9999
6258,1969,-9999
6258,1970,-9999
6258,1971,-9999
6258,1972,-9999
6258,1973,-9999
6258,1974,-9999
6258,1975,-9999
6258,1976,-9999
6258,1977,-9999
6258,1978,-9999
6258,1979,-9999
6258,1980,-9999
6258,1981,-9999
6258,1982,-9999
6258,1983,-9999
6258,1984,-9999
6258,1985,-9999
6258,1986,-9999
6258,1987,-9999
6258,1988,-9999
6258,1989,-9999
6258,1990,-9999
6258,1991,-9999
6258,1992,-9999
6258,1993,-9999
6258,1994,-9999
6258,1995,-9999
6258,1996,-9999
6258,1997,-9999
6258,1998,-9999
6258,1999,-9999
6258,2000,-9999
6258,2001,-9999
6258,2002,-9999
6258,2003,-9999
6258,2004,-9999
6258,2005,-9999
6258,2006,-9999
6258,2007,-9999
6258,2008,-9999
6258,2009,-9999
6258,2010,-9999
6258,2011,-9999
6258,2012,-9999
6258,2013,-9999
6260,1969,-9999
6260,1970,-9999
6260,1971,-9999
6260,1972,-9999
6260,1973,-9999
6260,1974,-9999
6260,1975,-9999
6260,1976,-9999
6260,1977,-9999
6260,1978,-9999
6260,1979,-9999
6260,1980,-9999
6260,1981,-9999
6260,1982,-9999
6260,1983,-9999
6260,1984,-9999
6260,1985,-9999
6260,1986,-9999
6260,1987,-9999
6260,1988,-9999
6260,1989,-9999
6260,1990,-9999
6260,1991,-9999
6260,1992,-9999
6260,1993,-9999
6260,1994,-9999
6260,1995,-9999
6260,1996,-9999
6260,1997,-9999
6260,1998,-9999
6260,1999,-9999
6260,2000,-9999
6260,2001,-9999
6260,2002,-9999
6260,2003,-9999
6260,2004,-9999
6260,2005,-9999
6260,2006,-9999
6260,2007,-9999
6260,2008,-9999
6260,2009,-9999
6260,2010,-9999
6260,2011,-9999
6260,2012,-9999
6260,2013,-9999
6265,1969,-9999
6265,1970,-9999
6265,1971,-9999
6265,1972,-9999
6265,1973,-9999
6265,1974,-9999
6265,1975,-9999
6265,1976,-9999
6265,1977,-9999
6265,1978,-9999
6265,1979,-9999
6265,1980,-9999
6265,1981,-9999
6265,1982,-9999
6265,1983,-9999
6265,1984,-9999
6265,1985,-9999
6265,1986,-9999
6265,1987,-9999
6265,1988,-9999
6265,1989,-9999
6265,1990,-9999
6265,1991,-9999
6265,1992,-9999
6265,1993,-9999
6265,1994,-9999
6265,1995,-9999
6265,1996,-9999
6265,1997,-9999
6265,1998,-9999
6265,1999,-9999
6265,2000,-9999
6265,2001,-9999
6265,2002,-9999
6265,2003,-9999
6265,2004,-9999
6265,2005,-9999
6265,2006,-9999
6265,2007,-9999
6265,2008,-9999
6265,2009,-9999
6265,2010,-9999
6265,2011,-9999
6265,2012,-9999
6265,2013,-9999
6271,1969,0.45361591587800898
6271,1970,1.53827263443665
6271,1971,1.3651991931149901
6271,1972,1.26319593862614
6271,1973,3.7927503926383603E-2
6271,1974,1.5967900690324599
6271,1975,0.66522468547930003
6271,1976,1.31941190008916
6271,1977,1.3487593627339101
6271,1978,1.71972791787784
6271,1979,2.51880433441519
6271,1980,1.3293832485166599
6271,1981,2.5419143712678101
6271,1982,0.94930319315366796
6271,1983,0.59404329689868696
6271,1984,2.3513158406048298
6271,1985,1.50910068144211
6271,1986,2.2229726742692701
6271,1987,0.357280597356888
6271,1988,1.53098493763976
6271,1989,3.0618653296499398
6271,1990,1.78359500827391
6271,1991,1.95288520324104
6271,1992,2.0013656742805201
6271,1993,1.84892145486855
6271,1994,1.58888775340122
6271,1995,0.01
6271,1996,1.0392955333113001
6271,1997,0.78785211838606495
6271,1998,0.01
6271,1999,0.94834777133611103
6271,2000,1.9258427443625601
6271,2001,1.2602581978081799
6271,2002,0.01
6271,2003,0.66117265807885195
6271,2004,0.51819697853737101
6271,2005,0.66136990070604695
6271,2006,0.69541925766633905
6271,2007,1.0319553076774499
6271,2008,0.84231045585866104
6271,2009,0.80238037068124601
6271,2010,1.00202210037762
6271,2011,0.425008747492019
6271,2012,0.636906905738851
6271,2013,0.475646457708993
6273,1969,-9999
6273,1970,-9999
6273,1971,-9999
6273,1972,-9999
6273,1973,-9999
6273,1974,-9999
6273,1975,-9999
6273,1976,-9999
6273,1977,-9999
