Risk_Item_ID,Year,Historical_Yield
5896,1988,-9999
5896,1989,-9999
5896,1990,-9999
5896,1991,-9999
5896,1992,-9999
5896,1993,-9999
5896,1994,-9999
5896,1995,-9999
5896,1996,-9999
5896,1997,-9999
5896,1998,2.8387767857142299
5896,1999,3.4797120535713799
5896,2000,3.5486473214285401
5896,2001,4.1065825892856997
5896,2002,3.3285178571428
5896,2003,5.1624531249999599
5896,2004,3.84338839285711
5896,2005,3.2533236607142699
5896,2006,3.7402589285714298
5896,2007,-9999
5896,2008,3.92512946428569
5896,2009,3.3780647321428399
5896,2010,-9999
5896,2011,-9999
5896,2012,-9999
5896,2013,-9999
5898,1969,-9999
5898,1970,-9999
5898,1971,-9999
5898,1972,-9999
5898,1973,-9999
5898,1974,-9999
5898,1975,-9999
5898,1976,-9999
5898,1977,-9999
5898,1978,-9999
5898,1979,-9999
5898,1980,-9999
5898,1981,-9999
5898,1982,-9999
5898,1983,-9999
5898,1984,-9999
5898,1985,-9999
5898,1986,-9999
5898,1987,-9999
5898,1988,-9999
5898,1989,-9999
5898,1990,-9999
5898,1991,-9999
5898,1992,-9999
5898,1993,-9999
5898,1994,-9999
5898,1995,-9999
5898,1996,-9999
5898,1997,-9999
5898,1998,2.95279933110371
5898,1999,2.7993160535117099
5898,2000,3.2918327759197501
5898,2001,2.4203494983277798
5898,2002,2.03986622073579
5898,2003,2.7923829431438199
5898,2004,2.3468996655518501
5898,2005,2.84541638795986
5898,2006,2.6449331103678899
5898,2007,3.2004498327759299
5898,2008,3.3899665551839302
5898,2009,2.9244832775919698
5898,2010,-9999
5898,2011,-9999
5898,2012,-9999
5898,2013,-9999
5909,1969,-9999
5909,1970,-9999
5909,1971,-9999
5909,1972,-9999
5909,1973,-9999
5909,1974,-9999
5909,1975,-9999
5909,1976,-9999
5909,1977,-9999
5909,1978,-9999
5909,1979,-9999
5909,1980,-9999
5909,1981,-9999
5909,1982,-9999
5909,1983,-9999
5909,1984,-9999
5909,1985,-9999
5909,1986,-9999
5909,1987,-9999
5909,1988,-9999
5909,1989,-9999
5909,1990,-9999
5909,1991,-9999
5909,1992,-9999
5909,1993,-9999
5909,1994,-9999
5909,1995,-9999
5909,1996,-9999
5909,1997,-9999
5909,1998,-9999
5909,1999,-9999
5909,2000,-9999
5909,2001,-9999
5909,2002,-9999
5909,2003,-9999
5909,2004,-9999
5909,2005,-9999
5909,2006,-9999
5909,2007,-9999
5909,2008,-9999
5909,2009,-9999
5909,2010,-9999
5909,2011,-9999
5909,2012,-9999
5909,2013,-9999
5911,1969,-9999
5911,1970,-9999
5911,1971,-9999
5911,1972,-9999
5911,1973,-9999
5911,1974,-9999
5911,1975,-9999
5911,1976,-9999
5911,1977,-9999
5911,1978,-9999
5911,1979,-9999
5911,1980,-9999
5911,1981,-9999
5911,1982,-9999
5911,1983,-9999
5911,1984,-9999
5911,1985,-9999
5911,1986,-9999
5911,1987,-9999
5911,1988,-9999
5911,1989,-9999
5911,1990,-9999
5911,1991,-9999
5911,1992,-9999
5911,1993,-9999
5911,1994,-9999
5911,1995,-9999
5911,1996,-9999
5911,1997,-9999
5911,1998,-9999
5911,1999,-9999
5911,2000,-9999
5911,2001,-9999
5911,2002,-9999
5911,2003,-9999
5911,2004,-9999
5911,2005,-9999
5911,2006,-9999
5911,2007,-9999
5911,2008,-9999
5911,2009,-9999
5911,2010,-9999
5911,2011,-9999
5911,2012,-9999
5911,2013,-9999
5916,1969,-9999
5916,1970,-9999
5916,1971,-9999
5916,1972,-9999
5916,1973,-9999
5916,1974,-9999
5916,1975,-9999
5916,1976,-9999
5916,1977,-9999
5916,1978,-9999
5916,1979,-9999
5916,1980,-9999
5916,1981,-9999
5916,1982,-9999
5916,1983,-9999
5916,1984,-9999
5916,1985,-9999
5916,1986,-9999
5916,1987,-9999
5916,1988,-9999
5916,1989,-9999
5916,1990,-9999
5916,1991,-9999
5916,1992,-9999
5916,1993,-9999
5916,1994,-9999
5916,1995,-9999
5916,1996,-9999
5916,1997,-9999
5916,1998,-9999
5916,1999,-9999
5916,2000,-9999
5916,2001,-9999
5916,2002,-9999
5916,2003,-9999
5916,2004,-9999
5916,2005,-9999
5916,2006,-9999
5916,2007,-9999
5916,2008,-9999
5916,2009,-9999
5916,2010,-9999
5916,2011,-9999
5916,2012,-9999
5916,2013,-9999
5918,1969,-9999
5918,1970,-9999
5918,1971,-9999
5918,1972,-9999
5918,1973,-9999
5918,1974,-9999
5918,1975,-9999
5918,1976,-9999
5918,1977,-9999
5918,1978,-9999
5918,1979,-9999
5918,1980,-9999
5918,1981,-9999
5918,1982,-9999
5918,1983,-9999
5918,1984,-9999
5918,1985,-9999
5918,1986,-9999
5918,1987,-9999
5918,1988,-9999
5918,1989,-9999
5918,1990,-9999
5918,1991,-9999
5918,1992,-9999
5918,1993,-9999
5918,1994,-9999
5918,1995,-9999
5918,1996,-9999
5918,1997,-9999
5918,1998,-9999
5918,1999,-9999
5918,2000,-9999
5918,2001,-9999
5918,2002,-9999
5918,2003,-9999
5918,2004,-9999
5918,2005,-9999
5918,2006,-9999
5918,2007,-9999
5918,2008,-9999
5918,2009,-9999
5918,2010,-9999
5918,2011,-9999
5918,2012,-9999
5918,2013,-9999
5926,1969,-9999
5926,1970,-9999
5926,1971,-9999
5926,1972,-9999
5926,1973,-9999
5926,1974,-9999
5926,1975,-9999
5926,1976,-9999
5926,1977,-9999
5926,1978,-9999
5926,1979,-9999
5926,1980,-9999
5926,1981,-9999
5926,1982,-9999
5926,1983,-9999
5926,1984,-9999
5926,1985,-9999
5926,1986,-9999
5926,1987,-9999
5926,1988,-9999
5926,1989,-9999
5926,1990,-9999
5926,1991,-9999
5926,1992,-9999
5926,1993,-9999
5926,1994,-9999
5926,1995,-9999
5926,1996,-9999
5926,1997,-9999
5926,1998,-9999
5926,1999,-9999
5926,2000,-9999
5926,2001,-9999
5926,2002,-9999
5926,2003,-9999
5926,2004,-9999
5926,2005,-9999
5926,2006,-9999
5926,2007,-9999
5926,2008,-9999
5926,2009,-9999
5926,2010,-9999
5926,2011,-9999
5926,2012,-9999
5926,2013,-9999
5930,1969,-9999
5930,1970,-9999
5930,1971,-9999
5930,1972,-9999
5930,1973,-9999
5930,1974,-9999
5930,1975,-9999
5930,1976,-9999
5930,1977,-9999
5930,1978,-9999
5930,1979,-9999
5930,1980,-9999
5930,1981,-9999
5930,1982,-9999
5930,1983,-9999
5930,1984,-9999
5930,1985,-9999
5930,1986,-9999
5930,1987,-9999
5930,1988,-9999
5930,1989,-9999
5930,1990,-9999
5930,1991,-9999
5930,1992,-9999
5930,1993,-9999
5930,1994,-9999
5930,1995,-9999
5930,1996,-9999
5930,1997,-9999
5930,1998,-9999
5930,1999,-9999
5930,2000,-9999
5930,2001,-9999
5930,2002,-9999
5930,2003,-9999
5930,2004,-9999
5930,2005,-9999
5930,2006,-9999
5930,2007,-9999
5930,2008,-9999
5930,2009,-9999
5930,2010,-9999
5930,2011,-9999
5930,2012,-9999
5930,2013,-9999
5956,1969,-9999
5956,1970,-9999
5956,1971,-9999
5956,1972,-9999
5956,1973,-9999
5956,1974,-9999
5956,1975,-9999
5956,1976,-9999
5956,1977,-9999
5956,1978,-9999
5956,1979,-9999
5956,1980,-9999
5956,1981,-9999
5956,1982,-9999
5956,1983,-9999
5956,1984,-9999
5956,1985,-9999
5956,1986,-9999
5956,1987,-9999
5956,1988,-9999
5956,1989,-9999
5956,1990,-9999
5956,1991,-9999
5956,1992,-9999
5956,1993,-9999
5956,1994,-9999
5956,1995,-9999
5956,1996,-9999
5956,1997,-9999
5956,1998,4.2009506008009696
5956,1999,3.5837236315085801
5956,2000,2.8954966622162401
5956,2001,2.5212696929238398
5956,2002,3.00804272363145
5956,2003,3.3068157543390502
5956,2004,3.7455887850466598
5956,2005,3.5833618157543201
5956,2006,3.05813484646192
5956,2007,3.2829078771695301
5956,2008,3.81868090787713
5956,2009,3.7554539385847301
5956,2010,4.1412269692923998
5956,2011,-9999
5956,2012,-9999
5956,2013,-9999
5958,1969,-9999
5958,1970,-9999
5958,1971,-9999
5958,1972,-9999
5958,1973,-9999
5958,1974,-9999
5958,1975,-9999
5958,1976,-9999
5958,1977,-9999
5958,1978,-9999
5958,1979,-9999
5958,1980,-9999
5958,1981,-9999
5958,1982,-9999
5958,1983,-9999
5958,1984,-9999
5958,1985,-9999
5958,1986,-9999
5958,1987,-9999
5958,1988,-9999
5958,1989,-9999
5958,1990,-9999
5958,1991,-9999
5958,1992,-9999
5958,1993,-9999
5958,1994,-9999
5958,1995,-9999
5958,1996,-9999
5958,1997,-9999
5958,1998,-9999
5958,1999,-9999
5958,2000,-9999
5958,2001,-9999
5958,2002,-9999
5958,2003,-9999
5958,2004,-9999
5958,2005,-9999
5958,2006,-9999
5958,2007,-9999
5958,2008,-9999
5958,2009,-9999
5958,2010,-9999
5958,2011,-9999
5958,2012,-9999
5958,2013,-9999
5961,1969,-9999
5961,1970,-9999
5961,1971,-9999
5961,1972,-9999
5961,1973,-9999
5961,1974,-9999
5961,1975,-9999
5961,1976,-9999
5961,1977,-9999
5961,1978,-9999
5961,1979,-9999
5961,1980,-9999
5961,1981,-9999
5961,1982,-9999
5961,1983,-9999
5961,1984,-9999
5961,1985,-9999
5961,1986,-9999
5961,1987,-9999
5961,1988,-9999
5961,1989,-9999
5961,1990,-9999
5961,1991,-9999
5961,1992,-9999
5961,1993,-9999
5961,1994,-9999
5961,1995,-9999
5961,1996,-9999
5961,1997,-9999
5961,1998,4.8587552447554696
5961,1999,3.2730817643896599
5961,2000,5.4514082840238496
5961,2001,3.6997348036580999
5961,2002,4.38206132329229
5961,2003,5.0883878429264797
5961,2004,5.9567143625606702
5961,2005,4.7320408821948599
5961,2006,5.3623674018290499
5961,2007,5.4146939214632397
5961,2008,5.2360204410974296
5961,2009,4.8643469607316199
5961,2010,3.9186734803658099
5961,2011,-9999
5961,2012,-9999
5961,2013,-9999
5967,1969,-9999
5967,1970,-9999
5967,1971,-9999
5967,1972,-9999
5967,1973,-9999
5967,1974,-9999
5967,1975,-9999
5967,1976,-9999
5967,1977,-9999
5967,1978,-9999
5967,1979,-9999
5967,1980,-9999
5967,1981,-9999
5967,1982,-9999
5967,1983,-9999
5967,1984,-9999
5967,1985,-9999
5967,1986,-9999
5967,1987,-9999
5967,1988,-9999
5967,1989,-9999
5967,1990,-9999
5967,1991,-9999
5967,1992,-9999
5967,1993,-9999
5967,1994,-9999
5967,1995,-9999
5967,1996,-9999
5967,1997,-9999
5967,1998,-9999
5967,1999,-9999
5967,2000,-9999
5967,2001,-9999
5967,2002,-9999
5967,2003,-9999
5967,2004,-9999
5967,2005,-9999
5967,2006,-9999
5967,2007,-9999
5967,2008,-9999
5967,2009,-9999
5967,2010,-9999
5967,2011,-9999
5967,2012,-9999
5967,2013,-9999
5995,1969,-9999
5995,1970,-9999
5995,1971,-9999
5995,1972,-9999
5995,1973,-9999
5995,1974,-9999
5995,1975,-9999
5995,1976,-9999
5995,1977,-9999
5995,1978,-9999
5995,1979,-9999
5995,1980,-9999
5995,1981,-9999
5995,1982,-9999
5995,1983,-9999
5995,1984,-9999
5995,1985,-9999
5995,1986,-9999
5995,1987,-9999
5995,1988,-9999
5995,1989,-9999
5995,1990,-9999
5995,1991,-9999
5995,1992,-9999
5995,1993,-9999
5995,1994,-9999
5995,1995,-9999
5995,1996,-9999
5995,1997,-9999
5995,1998,-9999
5995,1999,-9999
5995,2000,-9999
5995,2001,-9999
5995,2002,-9999
5995,2003,-9999
5995,2004,-9999
5995,2005,-9999
5995,2006,-9999
5995,2007,-9999
5995,2008,-9999
5995,2009,-9999
5995,2010,-9999
5995,2011,-9999
5995,2012,-9999
5995,2013,-9999
5997,1969,-9999
5997,1970,-9999
5997,1971,-9999
5997,1972,-9999
5997,1973,-9999
5997,1974,-9999
5997,1975,-9999
5997,1976,-9999
5997,1977,-9999
5997,1978,-9999
5997,1979,-9999
5997,1980,-9999
5997,1981,-9999
5997,1982,-9999
5997,1983,-9999
5997,1984,-9999
5997,1985,-9999
5997,1986,-9999
5997,1987,-9999
5997,1988,-9999
5997,1989,-9999
5997,1990,-9999
5997,1991,-9999
5997,1992,-9999
5997,1993,-9999
5997,1994,-9999
5997,1995,-9999
5997,1996,-9999
5997,1997,-9999
5997,1998,-9999
5997,1999,-9999
5997,2000,-9999
5997,2001,-9999
5997,2002,-9999
5997,2003,-9999
5997,2004,-9999
5997,2005,-9999
5997,2006,-9999
5997,2007,-9999
5997,2008,-9999
5997,2009,-9999
5997,2010,-9999
5997,2011,-9999
5997,2012,-9999
5997,2013,-9999
6000,1969,-9999
6000,1970,-9999
6000,1971,-9999
6000,1972,-9999
6000,1973,-9999
6000,1974,-9999
6000,1975,-9999
6000,1976,-9999
6000,1977,-9999
6000,1978,-9999
6000,1979,-9999
6000,1980,-9999
6000,1981,-9999
6000,1982,-9999
6000,1983,-9999
6000,1984,-9999
6000,1985,-9999
6000,1986,-9999
6000,1987,-9999
6000,1988,-9999
6000,1989,-9999
6000,1990,-9999
6000,1991,-9999
6000,1992,-9999
6000,1993,-9999
6000,1994,-9999
6000,1995,-9999
6000,1996,-9999
6000,1997,-9999
6000,1998,-9999
6000,1999,-9999
6000,2000,-9999
6000,2001,-9999
6000,2002,-9999
6000,2003,-9999
6000,2004,-9999
6000,2005,-9999
6000,2006,-9999
6000,2007,-9999
6000,2008,-9999
6000,2009,-9999
6000,2010,-9999
6000,2011,-9999
6000,2012,-9999
6000,2013,-9999
6002,1969,-9999
6002,1970,-9999
6002,1971,-9999
6002,1972,-9999
6002,1973,-9999
6002,1974,-9999
6002,1975,-9999
6002,1976,-9999
6002,1977,-9999
6002,1978,-9999
6002,1979,-9999
6002,1980,-9999
6002,1981,-9999
6002,1982,-9999
6002,1983,-9999
6002,1984,-9999
6002,1985,-9999
6002,1986,-9999
6002,1987,-9999
6002,1988,-9999
6002,1989,-9999
6002,1990,-9999
6002,1991,-9999
6002,1992,-9999
6002,1993,-9999
6002,1994,-9999
6002,1995,-9999
6002,1996,-9999
6002,1997,-9999
6002,1998,-9999
6002,1999,-9999
6002,2000,-9999
6002,2001,-9999
6002,2002,-9999
6002,2003,-9999
6002,2004,-9999
6002,2005,-9999
6002,2006,-9999
6002,2007,-9999
6002,2008,-9999
6002,2009,-9999
6002,2010,-9999
6002,2011,-9999
6002,2012,-9999
6002,2013,-9999
6011,1969,-9999
6011,1970,-9999
6011,1971,-9999
6011,1972,-9999
6011,1973,-9999
6011,1974,-9999
6011,1975,-9999
6011,1976,-9999
6011,1977,-9999
6011,1978,-9999
6011,1979,-9999
6011,1980,-9999
6011,1981,-9999
6011,1982,-9999
6011,1983,-9999
6011,1984,-9999
6011,1985,-9999
6011,1986,-9999
6011,1987,-9999
6011,1988,-9999
6011,1989,-9999
6011,1990,-9999
6011,1991,-9999
6011,1992,-9999
6011,1993,-9999
6011,1994,-9999
6011,1995,-9999
6011,1996,-9999
6011,1997,-9999
6011,1998,-9999
6011,1999,-9999
6011,2000,-9999
6011,2001,-9999
6011,2002,-9999
6011,2003,-9999
6011,2004,-9999
6011,2005,-9999
6011,2006,-9999
6011,2007,-9999
6011,2008,-9999
6011,2009,-9999
6011,2010,-9999
6011,2011,-9999
6011,2012,-9999
6011,2013,-9999
6025,1969,-9999
6025,1970,-9999
6025,1971,-9999
6025,1972,-9999
6025,1973,-9999
6025,1974,-9999
6025,1975,-9999
6025,1976,-9999
6025,1977,-9999
6025,1978,-9999
6025,1979,-9999
6025,1980,-9999
6025,1981,-9999
6025,1982,-9999
6025,1983,-9999
6025,1984,-9999
6025,1985,-9999
6025,1986,-9999
6025,1987,-9999
6025,1988,-9999
6025,1989,-9999
6025,1990,-9999
6025,1991,-9999
6025,1992,-9999
6025,1993,-9999
6025,1994,-9999
6025,1995,-9999
6025,1996,-9999
6025,1997,-9999
6025,1998,1.4530000000000001
6025,1999,1.538
6025,2000,1.458
6025,2001,1.5980000000000001
6025,2002,1.466
6025,2003,1.9750000000000001
6025,2004,1.663
6025,2005,1.6599999999999999
6025,2006,1.5780000000000001
6025,2007,1.425
6025,2008,2.3919999999999999
6025,2009,1.5580000000000001
6025,2010,-9999
6025,2011,-9999
6025,2012,-9999
6025,2013,-9999
6027,1969,-9999
6027,1970,-9999
6027,1971,-9999
6027,1972,-9999
6027,1973,-9999
6027,1974,-9999
6027,1975,-9999
6027,1976,-9999
6027,1977,-9999
6027,1978,-9999
6027,1979,-9999
6027,1980,-9999
6027,1981,-9999
6027,1982,-9999
6027,1983,-9999
6027,1984,-9999
6027,1985,-9999
6027,1986,-9999
6027,1987,-9999
6027,1988,-9999
6027,1989,-9999
6027,1990,-9999
6027,1991,-9999
6027,1992,-9999
6027,1993,-9999
6027,1994,-9999
6027,1995,-9999
6027,1996,-9999
6027,1997,-9999
6027,1998,-9999
6027,1999,-9999
6027,2000,-9999
6027,2001,-9999
6027,2002,-9999
6027,2003,-9999
6027,2004,-9999
6027,2005,-9999
6027,2006,-9999
6027,2007,-9999
6027,2008,-9999
6027,2009,-9999
6027,2010,-9999
6027,2011,-9999
6027,2012,-9999
6027,2013,-9999
6035,1969,-9999
6035,1970,-9999
6035,1971,-9999
6035,1972,-9999
6035,1973,-9999
6035,1974,-9999
6035,1975,-9999
6035,1976,-9999
6035,1977,-9999
6035,1978,-9999
6035,1979,-9999
6035,1980,-9999
6035,1981,-9999
6035,1982,-9999
6035,1983,-9999
6035,1984,-9999
6035,1985,-9999
6035,1986,-9999
6035,1987,-9999
6035,1988,-9999
6035,1989,-9999
6035,1990,-9999
6035,1991,-9999
6035,1992,-9999
6035,1993,-9999
6035,1994,-9999
6035,1995,-9999
6035,1996,-9999
6035,1997,-9999
6035,1998,-9999
6035,1999,-9999
6035,2000,-9999
6035,2001,-9999
6035,2002,-9999
6035,2003,-9999
6035,2004,-9999
6035,2005,-9999
6035,2006,-9999
6035,2007,-9999
6035,2008,-9999
6035,2009,-9999
6035,2010,-9999
6035,2011,-9999
6035,2012,-9999
6035,2013,-9999
6041,1969,-9999
6041,1970,-9999
6041,1971,-9999
6041,1972,-9999
6041,1973,-9999
6041,1974,-9999
6041,1975,-9999
6041,1976,-9999
6041,1977,-9999
6041,1978,-9999
6041,1979,-9999
6041,1980,-9999
6041,1981,-9999
6041,1982,-9999
6041,1983,-9999
6041,1984,-9999
6041,1985,-9999
6041,1986,-9999
6041,1987,-9999
6041,1988,-9999
6041,1989,-9999
6041,1990,-9999
6041,1991,-9999
6041,1992,-9999
6041,1993,-9999
6041,1994,-9999
6041,1995,-9999
6041,1996,-9999
6041,1997,-9999
6041,1998,1.8579133757961599
6041,1999,1.54958726114648
6041,2000,2.3602611464968
6041,2001,1.50293503184712
6041,2002,1.29860891719745
6041,2003,1.07028280254776
6041,2004,1.8079566878980899
6041,2005,1.9056305732484
6041,2006,1.9283044585987199
6041,2007,2.1129783439490399
6041,2008,1.89865222929936
6041,2009,1.3683261146496699
6041,2010,-9999
6041,2011,-9999
6041,2012,-9999
6041,2013,-9999
6050,1969,-9999
6050,1970,-9999
6050,1971,-9999
6050,1972,-9999
6050,1973,-9999
6050,1974,-9999
6050,1975,-9999
6050,1976,-9999
6050,1977,-9999
6050,1978,-9999
6050,1979,-9999
6050,1980,-9999
6050,1981,-9999
6050,1982,-9999
6050,1983,-9999
6050,1984,-9999
6050,1985,-9999
6050,1986,-9999
6050,1987,-9999
6050,1988,-9999
6050,1989,-9999
6050,1990,-9999
6050,1991,-9999
6050,1992,-9999
6050,1993,-9999
6050,1994,-9999
6050,1995,-9999
6050,1996,-9999
6050,1997,-9999
6050,1998,-9999
6050,1999,-9999
6050,2000,-9999
6050,2001,-9999
6050,2002,-9999
6050,2003,-9999
6050,2004,-9999
6050,2005,-9999
6050,2006,-9999
6050,2007,-9999
6050,2008,-9999
6050,2009,-9999
6050,2010,-9999
6050,2011,-9999
6050,2012,-9999
6050,2013,-9999
6052,1969,-9999
6052,1970,-9999
6052,1971,-9999
6052,1972,-9999
6052,1973,-9999
6052,1974,-9999
6052,1975,-9999
6052,1976,-9999
6052,1977,-9999
6052,1978,-9999
6052,1979,-9999
6052,1980,-9999
6052,1981,-9999
6052,1982,-9999
6052,1983,-9999
6052,1984,-9999
6052,1985,-9999
6052,1986,-9999
6052,1987,-9999
6052,1988,-9999
6052,1989,-9999
6052,1990,-9999
6052,1991,-9999
6052,1992,-9999
6052,1993,-9999
6052,1994,-9999
6052,1995,-9999
6052,1996,-9999
6052,1997,-9999
6052,1998,-9999
6052,1999,-9999
6052,2000,-9999
6052,2001,-9999
6052,2002,-9999
6052,2003,-9999
6052,2004,-9999
6052,2005,-9999
6052,2006,-9999
6052,2007,-9999
6052,2008,-9999
6052,2009,-9999
6052,2010,-9999
6052,2011,-9999
6052,2012,-9999
6052,2013,-9999
6073,1969,-9999
6073,1970,-9999
6073,1971,-9999
6073,1972,-9999
6073,1973,-9999
6073,1974,-9999
6073,1975,-9999
6073,1976,-9999
6073,1977,-9999
6073,1978,-9999
6073,1979,-9999
6073,1980,-9999
6073,1981,-9999
6073,1982,-9999
6073,1983,-9999
6073,1984,-9999
6073,1985,-9999
6073,1986,-9999
6073,1987,-9999
6073,1988,-9999
6073,1989,-9999
6073,1990,-9999
6073,1991,-9999
6073,1992,-9999
6073,1993,-9999
6073,1994,-9999
6073,1995,-9999
6073,1996,-9999
6073,1997,-9999
6073,1998,8.6999999999999994E-2
6073,1999,0.64500000000000002
6073,2000,0.34899999999999998
6073,2001,0.59499999999999997
6073,2002,0.56999999999999995
6073,2003,0.67600000000000005
6073,2004,-9999
6073,2005,0.94599999999999995
6073,2006,-9999
6073,2007,0.26600000000000001
6073,2008,0.16
6073,2009,-9999
6073,2010,-9999
6073,2011,1.331
6073,2012,-9999
6073,2013,-9999
6076,1969,-9999
6076,1970,-9999
6076,1971,-9999
6076,1972,-9999
6076,1973,-9999
6076,1974,-9999
6076,1975,-9999
6076,1976,-9999
6076,1977,-9999
6076,1978,-9999
6076,1979,-9999
6076,1980,-9999
6076,1981,-9999
6076,1982,-9999
6076,1983,-9999
6076,1984,-9999
6076,1985,-9999
6076,1986,-9999
6076,1987,-9999
6076,1988,-9999
6076,1989,-9999
6076,1990,-9999
6076,1991,-9999
6076,1992,-9999
6076,1993,-9999
6076,1994,-9999
6076,1995,-9999
6076,1996,-9999
6076,1997,-9999
6076,1998,0.153
6076,1999,0.56499999999999995
6076,2000,0.74399999999999999
6076,2001,0.76400000000000001
6076,2002,0.51000000000000001
6076,2003,0.82899999999999996
6076,2004,-9999
6076,2005,1.395
6076,2006,-9999
6076,2007,0.186
6076,2008,0.25800000000000001
6076,2009,-9999
6076,2010,-9999
6076,2011,1.847
6076,2012,-9999
6076,2013,-9999
6082,1969,-9999
6082,1970,-9999
6082,1971,-9999
6082,1972,-9999
6082,1973,-9999
6082,1974,-9999
6082,1975,-9999
6082,1976,-9999
6082,1977,-9999
6082,1978,-9999
6082,1979,-9999
6082,1980,-9999
6082,1981,-9999
6082,1982,-9999
6082,1983,-9999
6082,1984,-9999
6082,1985,-9999
6082,1986,-9999
6082,1987,-9999
6082,1988,-9999
6082,1989,-9999
6082,1990,-9999
6082,1991,-9999
6082,1992,-9999
6082,1993,-9999
6082,1994,-9999
6082,1995,-9999
6082,1996,-9999
6082,1997,-9999
6082,1998,-9999
6082,1999,-9999
6082,2000,-9999
6082,2001,-9999
6082,2002,-9999
6082,2003,-9999
6082,2004,-9999
6082,2005,-9999
6082,2006,-9999
6082,2007,-9999
6082,2008,-9999
6082,2009,-9999
6082,2010,-9999
6082,2011,-9999
6082,2012,-9999
6082,2013,-9999
6084,1969,-9999
6084,1970,-9999
6084,1971,-9999
6084,1972,-9999
6084,1973,-9999
6084,1974,-9999
6084,1975,-9999
6084,1976,-9999
6084,1977,-9999
6084,1978,-9999
6084,1979,-9999
6084,1980,-9999
6084,1981,-9999
6084,1982,-9999
6084,1983,-9999
6084,1984,-9999
6084,1985,-9999
6084,1986,-9999
6084,1987,-9999
6084,1988,-9999
6084,1989,-9999
6084,1990,-9999
6084,1991,-9999
6084,1992,-9999
6084,1993,-9999
6084,1994,-9999
6084,1995,-9999
6084,1996,-9999
6084,1997,-9999
6084,1998,-9999
6084,1999,-9999
6084,2000,-9999
6084,2001,-9999
6084,2002,-9999
6084,2003,-9999
6084,2004,-9999
6084,2005,-9999
6084,2006,-9999
6084,2007,-9999
6084,2008,-9999
6084,2009,-9999
6084,2010,-9999
6084,2011,-9999
6084,2012,-9999
6084,2013,-9999
6089,1969,-9999
6089,1970,-9999
6089,1971,-9999
6089,1972,-9999
6089,1973,-9999
6089,1974,-9999
6089,1975,-9999
6089,1976,-9999
6089,1977,-9999
6089,1978,-9999
6089,1979,-9999
6089,1980,-9999
6089,1981,-9999
6089,1982,-9999
6089,1983,-9999
6089,1984,-9999
6089,1985,-9999
6089,1986,-9999
6089,1987,-9999
6089,1988,-9999
6089,1989,-9999
6089,1990,-9999
6089,1991,-9999
6089,1992,-9999
6089,1993,-9999
6089,1994,-9999
6089,1995,-9999
6089,1996,-9999
6089,1997,-9999
6089,1998,0.17299999999999999
6089,1999,0.81999999999999995
6089,2000,0.49299999999999999
6089,2001,1.0129999999999999
6089,2002,0.66300000000000003
6089,2003,1.4750000000000001
6089,2004,-9999
6089,2005,1.726
6089,2006,-9999
6089,2007,0.27700000000000002
6089,2008,0.33200000000000002
6089,2009,-9999
6089,2010,-9999
6089,2011,2.8580000000000001
6089,2012,-9999
6089,2013,-9999
6097,1969,-9999
6097,1970,-9999
6097,1971,-9999
6097,1972,-9999
6097,1973,-9999
6097,1974,-9999
6097,1975,-9999
6097,1976,-9999
6097,1977,-9999
6097,1978,-9999
6097,1979,-9999
6097,1980,-9999
6097,1981,-9999
6097,1982,-9999
6097,1983,-9999
6097,1984,-9999
6097,1985,-9999
6097,1986,-9999
6097,1987,-9999
6097,1988,-9999
6097,1989,-9999
6097,1990,-9999
6097,1991,-9999
6097,1992,-9999
6097,1993,-9999
6097,1994,-9999
6097,1995,-9999
6097,1996,-9999
6097,1997,-9999
6097,1998,-9999
6097,1999,-9999
6097,2000,-9999
6097,2001,-9999
6097,2002,-9999
6097,2003,-9999
6097,2004,-9999
6097,2005,-9999
6097,2006,-9999
6097,2007,-9999
6097,2008,-9999
6097,2009,-9999
6097,2010,-9999
6097,2011,-9999
6097,2012,-9999
6097,2013,-9999
6099,1969,-9999
6099,1970,-9999
6099,1971,-9999
6099,1972,-9999
6099,1973,-9999
6099,1974,-9999
6099,1975,-9999
6099,1976,-9999
6099,1977,-9999
6099,1978,-9999
6099,1979,-9999
6099,1980,-9999
6099,1981,-9999
6099,1982,-9999
6099,1983,-9999
6099,1984,-9999
6099,1985,-9999
6099,1986,-9999
6099,1987,-9999
6099,1988,-9999
6099,1989,-9999
6099,1990,-9999
6099,1991,-9999
6099,1992,-9999
6099,1993,-9999
6099,1994,-9999
6099,1995,-9999
6099,1996,-9999
6099,1997,-9999
6099,1998,-9999
6099,1999,-9999
6099,2000,-9999
6099,2001,-9999
6099,2002,-9999
6099,2003,-9999
6099,2004,-9999
6099,2005,-9999
6099,2006,-9999
6099,2007,-9999
6099,2008,-9999
6099,2009,-9999
6099,2010,-9999
6099,2011,-9999
6099,2012,-9999
6099,2013,-9999
6106,1969,-9999
6106,1970,-9999
6106,1971,-9999
6106,1972,-9999
6106,1973,-9999
6106,1974,-9999
6106,1975,-9999
6106,1976,-9999
6106,1977,-9999
6106,1978,-9999
6106,1979,-9999
6106,1980,-9999
6106,1981,-9999
6106,1982,-9999
6106,1983,-9999
6106,1984,-9999
6106,1985,-9999
6106,1986,-9999
6106,1987,-9999
6106,1988,-9999
6106,1989,-9999
6106,1990,-9999
